##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	SRR492407_1.fastq
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	45521342
Sequences flagged as poor quality	0
Sequence length	101
%GC	39
>>END_MODULE
>>Per base sequence quality	fail
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1	37.329081510821894	39.0	37.0	39.0	34.0	39.0
2	37.12044379095853	39.0	37.0	39.0	34.0	39.0
3	37.11910457297151	39.0	37.0	39.0	34.0	39.0
4	37.113507637802066	39.0	37.0	39.0	34.0	39.0
5	36.886814167297615	38.0	37.0	39.0	33.0	39.0
6	36.91015741583365	39.0	37.0	39.0	33.0	39.0
7	36.84175145803039	38.0	36.0	39.0	33.0	39.0
8	36.80805091378897	38.0	36.0	39.0	33.0	39.0
9	36.743059178703476	38.0	36.0	39.0	33.0	39.0
10-11	36.662652652024185	38.0	36.0	39.0	32.5	39.0
12-13	36.52649159596393	38.0	36.0	39.0	32.0	39.0
14-15	36.459125655829745	38.0	36.0	39.0	31.0	39.0
16-17	36.35678655958781	38.0	36.0	39.0	31.0	39.0
18-19	36.2213856634543	38.0	36.0	39.0	31.0	39.0
20-21	36.187306340836784	38.0	36.0	39.0	31.0	39.0
22-23	36.09768467502562	38.0	36.0	39.0	31.0	39.0
24-25	35.984511254083856	38.0	35.0	39.0	31.0	39.0
26-27	36.06333237056148	38.0	36.0	39.0	31.0	39.0
28-29	35.91376891964214	38.0	35.5	39.0	31.0	39.0
30-31	35.854797811101434	38.0	35.5	39.0	31.0	39.0
32-33	35.753804358404025	38.0	35.0	39.0	30.0	39.0
34-35	35.58696591150586	37.0	35.0	39.0	30.0	39.0
36-37	35.48394494828382	37.0	35.0	39.0	30.0	39.0
38-39	35.19047562349985	37.0	35.0	39.0	29.0	39.0
40-41	34.86315188159435	37.0	34.0	39.0	28.0	39.0
42-43	34.595033863456834	37.0	34.0	39.0	27.0	39.0
44-45	34.41833705166249	37.0	34.0	39.0	27.0	39.0
46-47	34.30168444946109	37.0	34.0	39.0	27.0	39.0
48-49	34.06087383144372	37.0	33.0	39.0	26.0	39.0
50-51	33.885874673905704	37.0	33.0	39.0	26.0	39.0
52-53	33.61065750214482	36.0	33.0	39.0	25.0	39.0
54-55	33.17292979851077	36.0	32.5	38.5	24.0	39.0
56-57	32.90528472337217	36.0	32.0	38.0	23.0	39.0
58-59	32.73262027292605	36.0	32.0	38.0	23.0	39.0
60-61	32.539391160743904	36.0	32.0	37.5	22.0	39.0
62-63	32.20921463607114	36.0	31.5	37.0	21.0	39.0
64-65	31.88665920701547	35.5	31.0	37.0	20.0	39.0
66-67	31.583245118300773	35.5	30.5	37.0	18.0	39.0
68-69	31.090427727284492	35.0	30.0	37.0	16.5	39.0
70-71	30.434856764547934	34.5	29.5	37.0	12.5	39.0
72-73	29.53976705036508	34.0	27.5	36.0	8.5	38.0
74-75	29.132908438859296	33.5	27.0	36.0	4.5	37.0
76-77	30.459952619586655	35.5	29.0	37.5	2.0	39.0
78-79	30.115982059579878	35.0	29.0	37.0	2.0	39.0
80-81	30.022608208694727	35.0	28.5	37.5	2.0	39.0
82-83	29.855282616668024	35.0	28.5	37.0	2.0	39.0
84-85	29.408319805246514	35.0	27.5	37.0	2.0	39.0
86-87	28.669787920575803	34.5	26.5	37.0	2.0	39.0
88-89	28.19475794452633	34.0	25.5	37.0	2.0	39.0
90-91	27.560891416601912	34.0	24.5	37.0	2.0	39.0
92-93	26.821256829379067	33.0	21.5	36.5	2.0	38.5
94-95	25.833919516256792	32.5	17.5	36.0	2.0	38.0
96-97	24.11089762028545	31.5	2.0	36.0	2.0	37.0
98-99	23.553863394449138	31.0	2.0	36.0	2.0	37.0
100-101	22.416987058509832	29.5	2.0	35.5	2.0	37.0
>>END_MODULE
>>Per tile sequence quality	pass
#Tile	Base	Mean
1103	22-23	0.346123303568298
1103	24-25	0.3468343248081851
1103	26-27	0.3090180503237221
1103	28-29	0.323259999863879
1103	30-31	0.3188836718615278
1103	32-33	0.33393340404717975
1103	34-35	0.32021696358077634
1103	36-37	0.3569563412393393
1103	38-39	0.45399461317067846
1103	40-41	0.503152177846033
1103	42-43	0.493986089788919
1103	44-45	0.5567576804828533
1103	46-47	0.46987603288201996
1103	48-49	0.47706916927239007
1103	50-51	0.46204757656401085
1103	52-53	0.47414072014435504
1103	54-55	0.4542275626940224
1103	56-57	0.4911120724291038
1103	58-59	0.41284227645024885
1103	60-61	0.34186276250240155
1103	62-63	0.2792882028798189
1103	64-65	0.2541544640084048
1103	66-67	0.2462776460293945
1103	68-69	0.29200611300516854
1103	70-71	0.3993823458685881
1103	72-73	0.4117218002522769
1103	74-75	0.38433298513158576
1103	76-77	0.39039744372099605
1103	78-79	0.42403371667161593
1103	80-81	0.41741297018362644
1103	82-83	0.42152072154915743
1103	84-85	0.4495879373631091
1103	86-87	0.38857173490549357
1103	88-89	0.44150920059456666
1103	90-91	0.29488445954469356
1103	92-93	0.27923871754005347
1103	94-95	0.4349465206897669
1103	96-97	0.20542974851430174
1103	98-99	0.08771177591722434
1103	100-101	0.194402068172991
1104	1	0.11195069403150626
1104	2	0.16939623158621941
1104	3	0.165514189332427
1104	4	0.15061212226450493
1104	5	0.02659511063987452
1104	6	0.08730047338792701
1104	7	0.06626852453306498
1104	8	0.0811995093283997
1104	9	0.10069936280613234
1104	10-11	-0.005064448259368248
1104	12-13	-0.06956567675828751
1104	14-15	-0.04914041463250385
1104	16-17	-0.1273854777875698
1104	18-19	-0.05992658576607113
1104	20-21	-0.05330914745142934
1104	22-23	-6.144928016027507E-5
1104	24-25	0.08633625346045193
1104	26-27	0.2852014399874321
1104	28-29	0.2766024233910187
1104	30-31	0.3111263322595761
1104	32-33	0.3652824930492855
1104	34-35	0.3800097521507979
1104	36-37	0.3443759554995296
1104	38-39	0.17161860161484555
1104	40-41	0.14345580504139122
1104	42-43	0.16061459607603013
1104	44-45	0.10728428709323623
1104	46-47	0.14744594128094235
1104	48-49	0.1571173611341905
1104	50-51	0.19679648279432627
1104	52-53	0.1084629526758718
1104	54-55	0.267155043849705
1104	56-57	0.02782983400797434
1104	58-59	0.1778043291458573
1104	60-61	0.28818858508712
1104	62-63	0.31454583364792654
1104	64-65	0.2907806877747028
1104	66-67	0.2869801420779048
1104	68-69	0.39032695417012064
1104	70-71	0.24403785135342204
1104	72-73	0.10911599033147468
1104	74-75	0.11838680959885295
1104	76-77	-0.026995373628203367
1104	78-79	0.028625157442085936
1104	80-81	-0.16081586946527082
1104	82-83	-0.1078543019204794
1104	84-85	-0.086588548640254
1104	86-87	-0.034015732266990284
1104	88-89	0.036704758577737806
1104	90-91	0.2197000578205035
1104	92-93	0.4354479431513525
1104	94-95	0.6487118990851819
1104	96-97	0.7263683592599364
1104	98-99	0.6128339077394038
1104	100-101	0.7446171957837748
1105	1	0.06535854169285926
1105	2	0.08372472899993255
1105	3	0.05368148870962841
1105	4	0.046823671864352434
1105	5	0.1344809056103884
1105	6	0.16855864745033955
1105	7	0.16072875927778796
1105	8	0.15461276400884572
1105	9	0.1920705536545242
1105	10-11	0.220401182284796
1105	12-13	0.22684205343313124
1105	14-15	0.2125357478539911
1105	16-17	0.2385564973660621
1105	18-19	0.2062005158535385
1105	20-21	0.1219904135387253
1105	22-23	0.06369780622024024
1105	24-25	0.0499880567987816
1105	26-27	-0.14440676999371505
1105	28-29	-0.19130177756879618
1105	30-31	-0.18600673731489792
1105	32-33	-0.14392073450988363
1105	34-35	-0.10930471942010911
1105	36-37	-0.05384036196390696
1105	38-39	0.03707734991932199
1105	40-41	0.1526978762844422
1105	42-43	0.17418207263611407
1105	44-45	0.14416931357555995
1105	46-47	0.0737751755301943
1105	48-49	0.006586560007512787
1105	50-51	-0.09907810507075254
1105	52-53	-0.03825919319165649
1105	54-55	-0.007180052313820795
1105	56-57	-0.04266716264285719
1105	58-59	-0.13673575019625162
1105	60-61	-0.2760606005846
1105	62-63	-0.3494224630166407
1105	64-65	-0.32214329101467953
1105	66-67	-0.25121306633811713
1105	68-69	-0.3409529084729037
1105	70-71	-0.1343174744613762
1105	72-73	-0.0015174979199343852
1105	74-75	0.0028932789859439367
1105	76-77	0.13093162654739388
1105	78-79	0.14065662236568244
1105	80-81	0.13243391170994911
1105	82-83	0.10642679328900329
1105	84-85	0.15174012506237133
1105	86-87	0.1497052569774091
1105	88-89	0.0643534726861148
1105	90-91	-0.08519818579446437
1105	92-93	-0.04412533546741315
1105	94-95	0.03618900458029728
1105	96-97	-0.16886321709982965
1105	98-99	-0.18694514653053673
1105	100-101	-0.13382602083483164
1106	1	-0.14012275888190828
1106	2	-0.11539180874670762
1106	3	-0.12446933394839022
1106	4	-0.14870347026904795
1106	5	-0.18822230018997033
1106	6	-0.19857304903287343
1106	7	-0.20103968957053553
1106	8	-0.1667830623540496
1106	9	-0.26587951115638475
1106	10-11	-0.19607933703908031
1106	12-13	-0.2115508515883988
1106	14-15	-0.2088564047547692
1106	16-17	-0.20560401685899876
1106	18-19	-0.27386431228543273
1106	20-21	-0.10654070870478449
1106	22-23	-0.07741097149000353
1106	24-25	-0.0842734641168903
1106	26-27	-0.12741371401986612
1106	28-29	-0.14241086751094656
1106	30-31	-0.17399053143527965
1106	32-33	-0.18518434501430647
1106	34-35	-0.1751634825041677
1106	36-37	-0.08966607151711514
1106	38-39	-0.1434728241295815
1106	40-41	-0.16694621864141368
1106	42-43	-0.09314566001643243
1106	44-45	-0.11425089439148195
1106	46-47	-0.11085191870116518
1106	48-49	-0.10296369628279933
1106	50-51	-0.16392592640465864
1106	52-53	-0.16177656427015563
1106	54-55	-0.3490851088846867
1106	56-57	-0.1714157885588321
1106	58-59	-0.2279182040445349
1106	60-61	-0.20969900121291118
1106	62-63	-0.2795907839962446
1106	64-65	-0.3739342148696174
1106	66-67	-0.24668226048702735
1106	68-69	-0.19328648788704683
1106	70-71	-0.2972648904209336
1106	72-73	-0.35784291094498855
1106	74-75	-0.3819329041201698
1106	76-77	-0.21169019178665494
1106	78-79	-0.23380918905665737
1106	80-81	-0.14952980868836718
1106	82-83	-0.11787583618556141
1106	84-85	-0.07380902617464358
1106	86-87	-0.10664029934932628
1106	88-89	-0.002252953328373053
1106	90-91	-0.014803415317274471
1106	92-93	-0.003491989676550844
1106	94-95	-0.041974493700102755
1106	96-97	-0.010692073097366972
1106	98-99	0.025557906296395316
1106	100-101	0.07028131254015335
1107	1	-0.3831798141367173
1107	2	-0.3249178868933882
1107	3	-0.37519545491809936
1107	4	-0.31323144358400157
1107	5	-0.27272581015507313
1107	6	-0.1654404043079083
1107	7	-0.17973905899418696
1107	8	-0.20711775130010324
1107	9	-0.15932651780961038
1107	10-11	-0.17526859747646029
1107	12-13	-0.12236435907392007
1107	14-15	-0.11032579533492992
1107	16-17	-0.1318987692298066
1107	18-19	-0.1591429246784557
1107	20-21	-0.1916794891317224
1107	22-23	-0.27243228137044895
1107	24-25	-0.2524280170629396
1107	26-27	-0.3975937689259297
1107	28-29	-0.47420864391501283
1107	30-31	-0.4555237399816221
1107	32-33	-0.43808568498956646
1107	34-35	-0.44193833565068985
1107	36-37	-0.43817065542410205
1107	38-39	-0.37242439318722376
1107	40-41	-0.2189201299472785
1107	42-43	-0.23563783841145636
1107	44-45	-0.20690399505993895
1107	46-47	-0.2625565591936976
1107	48-49	-0.29696963903367646
1107	50-51	-0.29209810645402
1107	52-53	-0.26576920995166375
1107	54-55	-0.16399896163508743
1107	56-57	-0.2040424894441628
1107	58-59	-0.2688257800143248
1107	60-61	-0.3514520943735491
1107	62-63	-0.35249674329025993
1107	64-65	-0.3974715230988366
1107	66-67	-0.2768309537577238
1107	68-69	-0.1902534460002343
1107	70-71	-0.1113968853110805
1107	72-73	0.010324055877759974
1107	74-75	0.16538553982618254
1107	76-77	0.1484188096338528
1107	78-79	0.20161186821476562
1107	80-81	0.26471604455863584
1107	82-83	0.2857028708855154
1107	84-85	0.32266157784887284
1107	86-87	0.3807229658829705
1107	88-89	0.3811077428779406
1107	90-91	0.3340603035718708
1107	92-93	0.3776715954509342
1107	94-95	0.39025613786639113
1107	96-97	0.5729990537476262
1107	98-99	0.573271427142064
1107	100-101	0.4502904748517622
1108	1	-0.6996164496474364
1108	2	-0.6762763873097484
1108	3	-0.6257521810878828
1108	4	-0.5936689332660734
1108	5	-0.6262704750225438
1108	6	-0.6849313115947524
1108	7	-0.7228567905554328
1108	8	-0.7260062502213032
1108	9	-0.7783596098746699
1108	10-11	-0.7236902734258805
1108	12-13	-0.7904816817639357
1108	14-15	-0.7356957633319468
1108	16-17	-0.6917739968260719
1108	18-19	-0.6595350309103765
1108	20-21	-0.6478199169185217
1108	22-23	-0.5557850965738069
1108	24-25	-0.5715291187466178
1108	26-27	-0.7780979634303549
1108	28-29	-0.7707249653359298
1108	30-31	-0.763328186534153
1108	32-33	-0.7067396412081948
1108	34-35	-0.6869887388181155
1108	36-37	-0.572274625418494
1108	38-39	-0.6090538024016396
1108	40-41	-0.7981975580680256
1108	42-43	-0.7468224359216578
1108	44-45	-0.6535470756153927
1108	46-47	-0.5470866661377229
1108	48-49	-0.48777221144747074
1108	50-51	-0.47615845584061844
1108	52-53	-0.5214020789024616
1108	54-55	-0.6489092930494067
1108	56-57	-0.5936896441429411
1108	58-59	-0.48747074152325354
1108	60-61	-0.4630960756536808
1108	62-63	-0.3323993528482134
1108	64-65	-0.4608338397539349
1108	66-67	-0.2737603120527865
1108	68-69	-0.37392787159192764
1108	70-71	-0.3373567851756505
1108	72-73	-0.3950933163174355
1108	74-75	-0.5425532468944354
1108	76-77	-0.4124000558363967
1108	78-79	-0.32720152386884394
1108	80-81	-0.1885299248694885
1108	82-83	-0.07543437796412178
1108	84-85	0.05443525224116641
1108	86-87	-0.011311914811244606
1108	88-89	0.06190501762542766
1108	90-91	0.08721656320837567
1108	92-93	0.1513359011575055
1108	94-95	0.13910324818490594
1108	96-97	-0.21496999647401083
1108	98-99	-0.04201132426714338
1108	100-101	-0.5164341960538721
1201	1	0.2707932364263783
1201	2	0.34233083078003546
1201	3	0.30295303732661694
1201	4	0.3298423016550984
1201	5	0.43086441967238187
1201	6	0.45586231971734037
1201	7	0.5169550471185147
1201	8	0.5217204420345567
1201	9	0.5649076128572332
1201	10-11	0.5969326241210808
1201	12-13	0.6503858579469366
1201	14-15	0.6505310220278062
1201	16-17	0.6188469767427449
1201	18-19	0.638729216363572
1201	20-21	0.3913215883774086
1201	22-23	0.3492929015021744
1201	24-25	0.36760382379348044
1201	26-27	0.37678981386294197
1201	28-29	0.3932878284361436
1201	30-31	0.42112827148039855
1201	32-33	0.4371194551325672
1201	34-35	0.47585878454775354
1201	36-37	0.4594800699332069
1201	38-39	0.5713836864750661
1201	40-41	0.7312863517507964
1201	42-43	0.7677044692848938
1201	44-45	0.6867081399572612
1201	46-47	0.5036550445696193
1201	48-49	0.4501246473594023
1201	50-51	0.5513719618407293
1201	52-53	0.5981490350309215
1201	54-55	0.7872122905934873
1201	56-57	0.5488647238846767
1201	58-59	0.6168717847693586
1201	60-61	0.5752654899385163
1201	62-63	0.6008553282202556
1201	64-65	0.6709311457915739
1201	66-67	0.7124050726244491
1201	68-69	0.7475017336682761
1201	70-71	0.9489160865055659
1201	72-73	1.1202033267895146
1201	74-75	1.1652185151336738
1201	76-77	1.084836094258442
1201	78-79	1.0744113096450576
1201	80-81	1.0297132977188
1201	82-83	0.9964527844462658
1201	84-85	1.0188063973841857
1201	86-87	1.0748791010522574
1201	88-89	0.8122693815509621
1201	90-91	0.8599609187729982
1201	92-93	0.8161606899744989
1201	94-95	0.9710853819198384
1201	96-97	0.8495069101030559
1201	98-99	0.7848055805157905
1201	100-101	0.9373436254019225
1202	1	0.25142865029967965
1202	2	0.32214218459418476
1202	3	0.3230822889903635
1202	4	0.31160711803402563
1202	5	0.2645802476125496
1202	6	0.16593845473758506
1202	7	0.05142297669448226
1202	8	0.11032456931866363
1202	9	0.2266709950579866
1202	10-11	0.19287741593332441
1202	12-13	0.16247145398718033
1202	14-15	0.16936557450897993
1202	16-17	0.12120343747285744
1202	18-19	0.06789271060986124
1202	20-21	0.19725731102805355
1202	22-23	0.3079877596470695
1202	24-25	0.41757985138315235
1202	26-27	0.6686150008691101
1202	28-29	0.6883441536564305
1202	30-31	0.7048422037464945
1202	32-33	0.68968989923561
1202	34-35	0.6810321823071774
1202	36-37	0.6175235239620775
1202	38-39	0.48520597012909406
1202	40-41	0.21229654768235662
1202	42-43	0.07701746996663417
1202	44-45	0.1369786607087633
1202	46-47	0.2841721153737069
1202	48-49	0.26596160292407234
1202	50-51	0.3769456370052211
1202	52-53	0.37298673884451006
1202	54-55	0.26676185076782843
1202	56-57	0.36282935258466864
1202	58-59	0.5553296416957139
1202	60-61	0.5954075353662347
1202	62-63	0.8016366374121233
1202	64-65	0.8365901834746587
1202	66-67	0.7940744324718025
1202	68-69	0.7274539077624667
1202	70-71	0.398387667564549
1202	72-73	0.20131167050552534
1202	74-75	-0.0492488247661953
1202	76-77	-0.07541948582892033
1202	78-79	-0.08582201081911123
1202	80-81	-0.09745464960882089
1202	82-83	-0.02964303396418444
1202	84-85	-0.04805468172778049
1202	86-87	0.061305739138440174
1202	88-89	0.22777144512220104
1202	90-91	0.47829858245650314
1202	92-93	0.6685674439020559
1202	94-95	0.8296445912534374
1202	96-97	0.6536639677798881
1202	98-99	0.5784266963373277
1202	100-101	0.6845764872619213
1203	1	0.1651673904971105
1203	2	0.2181517796237813
1203	3	0.21374628778043103
1203	4	0.21065022808073763
1203	5	0.28053839535935055
1203	6	0.24825342515460136
1203	7	0.25252094716812934
1203	8	0.2937477790809595
1203	9	0.2354285103573588
1203	10-11	0.2875659316403443
1203	12-13	0.304205625160364
1203	14-15	0.3386377471927702
1203	16-17	0.3490226378020367
1203	18-19	0.3775287941707717
1203	20-21	0.33948293827306486
1203	22-23	0.30500041730385874
1203	24-25	0.2840343945189261
1203	26-27	0.3396040713019488
1203	28-29	0.36432992403866393
1203	30-31	0.35045057601740837
1203	32-33	0.3397743372488904
1203	34-35	0.32477356669129875
1203	36-37	0.2945072989426549
1203	38-39	0.3294362822448136
1203	40-41	0.43178041103658416
1203	42-43	0.4006878802001381
1203	44-45	0.3976089387447246
1203	46-47	0.4368105867646861
1203	48-49	0.4048573652251477
1203	50-51	0.46297445153314953
1203	52-53	0.4385931847609683
1203	54-55	0.4713293325020729
1203	56-57	0.4350408725192523
1203	58-59	0.37332485693413275
1203	60-61	0.35595737478800515
1203	62-63	0.364592362440078
1203	64-65	0.3595201032855506
1203	66-67	0.3315834287741559
1203	68-69	0.4061099516322031
1203	70-71	0.48492422492730114
1203	72-73	0.4691468189350445
1203	74-75	0.4491505408537222
1203	76-77	0.4963655799125348
1203	78-79	0.4893346891392696
1203	80-81	0.4254103036615753
1203	82-83	0.42573798010683106
1203	84-85	0.44843528379020725
1203	86-87	0.3469458988424847
1203	88-89	0.43461705175531407
1203	90-91	0.2332609747226826
1203	92-93	0.19154146794912208
1203	94-95	0.30786846366638443
1203	96-97	0.16245708996182273
1203	98-99	0.09342998807306202
1203	100-101	0.18267562193054587
1204	1	0.1358369676903024
1204	2	0.15945478036512384
1204	3	0.15074173097266907
1204	4	0.16193622884387082
1204	5	0.13633421665846157
1204	6	0.05020100130405325
1204	7	0.02819228858888323
1204	8	0.01966772232736247
1204	9	0.047870820261685765
1204	10-11	-0.13614674328959353
1204	12-13	-0.1542448484058241
1204	14-15	-0.11874235561150215
1204	16-17	-0.1521387635612399
1204	18-19	-0.056442306743605286
1204	20-21	-0.1498619504575771
1204	22-23	-0.02795778367809021
1204	24-25	0.06028237251010182
1204	26-27	0.3459422541815229
1204	28-29	0.2951114357230651
1204	30-31	0.3428011507020088
1204	32-33	0.3609124169905229
1204	34-35	0.35913564502877193
1204	36-37	0.28089960554285653
1204	38-39	0.1819656644993657
1204	40-41	0.06735228264115989
1204	42-43	0.09233643765914223
1204	44-45	0.037210880002419344
